"","composer","set","albumID","pieceID","participant","corpus","year","num","key","chroma","mode","timeSignature","mm","assignedTempo","notatedTempo","adjTempo","attacks","arScore","pitchHeight","mmWt","issues","yearSimple","era","opus","title","type","beatDiv","durationSec","perfTempo","rmsSeeWaveFade","rmsSeeWaveNoFade","rmsAudacityFade","rmsAudacityNoFade","performer","primaryPerf","isPrimary","work","yearRecorded","yearReleased","performedOn","performedOnDetailed","recordingCut","backupLoc","notes","pieces.for.cam.to.check","pdcIP","pdcVerify","...19","valence","arousal","label","pool","expLoc","expID","ra","subj","setCode","albumCode","mmWtTotal","mmDuration","arPerf","rms"
"15264","bach","1","bachDemaria2015WTC1","m3","5c7ff40242a6c20017e1ab78","wtc1Preludes","1722",8,"eb","3","minor","4/4",2,NA,50,NA,5,1.38888888888889,48.8292682926829,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,36,"sad/relaxed","prolific","online","109",NA,"3","bach-1","bach-1-de maria",8,4.685875,1.06703657267853,-33.9
"15265","bach","1","bachDemaria2015WTC1","m3","5c7ff40242a6c20017e1ab78","wtc1Preludes","1722",8,"eb","3","minor","4/4",6,NA,50,NA,5,1.38888888888889,44.6229508196721,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,36,"sad/relaxed","prolific","online","109",NA,"3","bach-1","bach-1-de maria",8,4.685875,1.06703657267853,-33.9
"15266","bach","1","bachDemaria2015WTC1","m3","5c7ff40242a6c20017e1ab78","wtc1Preludes","1722",8,"eb","3","minor","4/4",8,NA,50,NA,7,1.94444444444444,47.7755102040816,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,36,"sad/relaxed","prolific","online","109",NA,"3","bach-1","bach-1-de maria",8,4.685875,1.49385120174994,-33.9
"15267","bach","1","bachDemaria2015WTC1","m3","5c7ff40242a6c20017e1ab78","wtc1Preludes","1722",8,"eb","3","minor","4/4",3,NA,50,NA,7,1.94444444444444,46.3292682926829,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,36,"sad/relaxed","prolific","online","109",NA,"3","bach-1","bach-1-de maria",8,4.685875,1.49385120174994,-33.9
"15268","bach","1","bachDemaria2015WTC1","m3","5c7ff40242a6c20017e1ab78","wtc1Preludes","1722",8,"eb","3","minor","4/4",5,NA,50,NA,7,1.94444444444444,40.8608695652174,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,36,"sad/relaxed","prolific","online","109",NA,"3","bach-1","bach-1-de maria",8,4.685875,1.49385120174994,-33.9
"15269","bach","1","bachDemaria2015WTC1","m3","5c7ff40242a6c20017e1ab78","wtc1Preludes","1722",8,"eb","3","minor","4/4",1,NA,50,NA,5,1.38888888888889,46.6969696969697,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,36,"sad/relaxed","prolific","online","109",NA,"3","bach-1","bach-1-de maria",8,4.685875,1.06703657267853,-33.9
"15270","bach","1","bachDemaria2015WTC1","M3","5c7ff40242a6c20017e1ab78","wtc1Preludes","1722",7,"Eb","3","Major","4/4",5,NA,69,NA,16,4.6,48.9268292682927,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",5,79,"passionate","prolific","online","109",NA,"3","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15271","bach","1","bachDemaria2015WTC1","M3","5c7ff40242a6c20017e1ab78","wtc1Preludes","1722",7,"Eb","3","Major","4/4",4,NA,69,NA,16,4.6,51.5476190476191,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",5,79,"passionate","prolific","online","109",NA,"3","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15272","bach","1","bachDemaria2015WTC1","M3","5c7ff40242a6c20017e1ab78","wtc1Preludes","1722",7,"Eb","3","Major","4/4",7,NA,69,NA,16,4.6,39.3404255319149,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",5,79,"passionate","prolific","online","109",NA,"3","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15273","bach","1","bachDemaria2015WTC1","M3","5c7ff40242a6c20017e1ab78","wtc1Preludes","1722",7,"Eb","3","Major","4/4",1,NA,69,NA,16,4.6,39.9130434782609,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",5,79,"passionate","prolific","online","109",NA,"3","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15274","bach","1","bachDemaria2015WTC1","M3","5c7ff40242a6c20017e1ab78","wtc1Preludes","1722",7,"Eb","3","Major","4/4",2,NA,69,NA,16,4.6,41.6896551724138,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",5,79,"passionate","prolific","online","109",NA,"3","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15275","bach","1","bachDemaria2015WTC1","M3","5c7ff40242a6c20017e1ab78","wtc1Preludes","1722",7,"Eb","3","Major","4/4",6,NA,69,NA,16,4.6,43.9117647058824,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",5,79,"passionate","prolific","online","109",NA,"3","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15276","bach","1","bachDemaria2015WTC1","M3","5c7ff40242a6c20017e1ab78","wtc1Preludes","1722",7,"Eb","3","Major","4/4",8,NA,69,NA,32,9.2,37.0729166666667,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",5,79,"passionate","prolific","online","109",NA,"3","bach-1","bach-1-de maria",8,3.29575,9.70947432299173,-30.1
"15277","bach","1","bachDemaria2015WTC1","M3","5c7ff40242a6c20017e1ab78","wtc1Preludes","1722",7,"Eb","3","Major","4/4",3,NA,69,NA,16,4.6,46.5208333333333,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",5,79,"passionate","prolific","online","109",NA,"3","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15278","bach","1","bachDemaria2015WTC1","m3","5ced0ccddfb2720019962226","wtc1Preludes","1722",8,"eb","3","minor","4/4",2,NA,50,NA,5,1.38888888888889,48.8292682926829,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,50,"passionate","prolific","online","109",NA,"4","bach-1","bach-1-de maria",8,4.685875,1.06703657267853,-33.9
"15279","bach","1","bachDemaria2015WTC1","m3","5ced0ccddfb2720019962226","wtc1Preludes","1722",8,"eb","3","minor","4/4",1,NA,50,NA,5,1.38888888888889,46.6969696969697,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,50,"passionate","prolific","online","109",NA,"4","bach-1","bach-1-de maria",8,4.685875,1.06703657267853,-33.9
"15280","bach","1","bachDemaria2015WTC1","m3","5ced0ccddfb2720019962226","wtc1Preludes","1722",8,"eb","3","minor","4/4",5,NA,50,NA,7,1.94444444444444,40.8608695652174,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,50,"passionate","prolific","online","109",NA,"4","bach-1","bach-1-de maria",8,4.685875,1.49385120174994,-33.9
"15281","bach","1","bachDemaria2015WTC1","m3","5ced0ccddfb2720019962226","wtc1Preludes","1722",8,"eb","3","minor","4/4",6,NA,50,NA,5,1.38888888888889,44.6229508196721,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,50,"passionate","prolific","online","109",NA,"4","bach-1","bach-1-de maria",8,4.685875,1.06703657267853,-33.9
"15282","bach","1","bachDemaria2015WTC1","m3","5ced0ccddfb2720019962226","wtc1Preludes","1722",8,"eb","3","minor","4/4",4,NA,50,NA,7,1.94444444444444,48.3636363636364,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,50,"passionate","prolific","online","109",NA,"4","bach-1","bach-1-de maria",8,4.685875,1.49385120174994,-33.9
"15283","bach","1","bachDemaria2015WTC1","m3","5ced0ccddfb2720019962226","wtc1Preludes","1722",8,"eb","3","minor","4/4",7,NA,50,NA,7,1.94444444444444,36.7943925233645,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,50,"passionate","prolific","online","109",NA,"4","bach-1","bach-1-de maria",8,4.685875,1.49385120174994,-33.9
"15284","bach","1","bachDemaria2015WTC1","m3","5ced0ccddfb2720019962226","wtc1Preludes","1722",8,"eb","3","minor","4/4",8,NA,50,NA,7,1.94444444444444,47.7755102040816,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,50,"passionate","prolific","online","109",NA,"4","bach-1","bach-1-de maria",8,4.685875,1.49385120174994,-33.9
"15285","bach","1","bachDemaria2015WTC1","m3","5ced0ccddfb2720019962226","wtc1Preludes","1722",8,"eb","3","minor","4/4",3,NA,50,NA,7,1.94444444444444,46.3292682926829,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,50,"passionate","prolific","online","109",NA,"4","bach-1","bach-1-de maria",8,4.685875,1.49385120174994,-33.9
"15286","bach","1","bachDemaria2015WTC1","M3","5ced0ccddfb2720019962226","wtc1Preludes","1722",7,"Eb","3","Major","4/4",4,NA,69,NA,16,4.6,51.5476190476191,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,13,"sad/relaxed","prolific","online","109",NA,"4","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15287","bach","1","bachDemaria2015WTC1","M3","5ced0ccddfb2720019962226","wtc1Preludes","1722",7,"Eb","3","Major","4/4",5,NA,69,NA,16,4.6,48.9268292682927,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,13,"sad/relaxed","prolific","online","109",NA,"4","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15288","bach","1","bachDemaria2015WTC1","M3","5ced0ccddfb2720019962226","wtc1Preludes","1722",7,"Eb","3","Major","4/4",6,NA,69,NA,16,4.6,43.9117647058824,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,13,"sad/relaxed","prolific","online","109",NA,"4","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15289","bach","1","bachDemaria2015WTC1","M3","5ced0ccddfb2720019962226","wtc1Preludes","1722",7,"Eb","3","Major","4/4",8,NA,69,NA,32,9.2,37.0729166666667,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,13,"sad/relaxed","prolific","online","109",NA,"4","bach-1","bach-1-de maria",8,3.29575,9.70947432299173,-30.1
"15290","bach","1","bachDemaria2015WTC1","M3","5ced0ccddfb2720019962226","wtc1Preludes","1722",7,"Eb","3","Major","4/4",3,NA,69,NA,16,4.6,46.5208333333333,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,13,"sad/relaxed","prolific","online","109",NA,"4","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15291","bach","1","bachDemaria2015WTC1","M3","5ced0ccddfb2720019962226","wtc1Preludes","1722",7,"Eb","3","Major","4/4",2,NA,69,NA,16,4.6,41.6896551724138,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,13,"sad/relaxed","prolific","online","109",NA,"4","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15292","bach","1","bachDemaria2015WTC1","M3","5ced0ccddfb2720019962226","wtc1Preludes","1722",7,"Eb","3","Major","4/4",7,NA,69,NA,16,4.6,39.3404255319149,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,13,"sad/relaxed","prolific","online","109",NA,"4","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15293","bach","1","bachDemaria2015WTC1","M3","5ced0ccddfb2720019962226","wtc1Preludes","1722",7,"Eb","3","Major","4/4",1,NA,69,NA,16,4.6,39.9130434782609,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,13,"sad/relaxed","prolific","online","109",NA,"4","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15294","bach","1","bachDemaria2015WTC1","m3","5da3651811cd6a0011e316c0","wtc1Preludes","1722",8,"eb","3","minor","4/4",4,NA,50,NA,7,1.94444444444444,48.3636363636364,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,50,"sad/relaxed","prolific","online","109",NA,"5","bach-1","bach-1-de maria",8,4.685875,1.49385120174994,-33.9
"15295","bach","1","bachDemaria2015WTC1","m3","5da3651811cd6a0011e316c0","wtc1Preludes","1722",8,"eb","3","minor","4/4",1,NA,50,NA,5,1.38888888888889,46.6969696969697,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,50,"sad/relaxed","prolific","online","109",NA,"5","bach-1","bach-1-de maria",8,4.685875,1.06703657267853,-33.9
"15296","bach","1","bachDemaria2015WTC1","m3","5da3651811cd6a0011e316c0","wtc1Preludes","1722",8,"eb","3","minor","4/4",2,NA,50,NA,5,1.38888888888889,48.8292682926829,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,50,"sad/relaxed","prolific","online","109",NA,"5","bach-1","bach-1-de maria",8,4.685875,1.06703657267853,-33.9
"15297","bach","1","bachDemaria2015WTC1","m3","5da3651811cd6a0011e316c0","wtc1Preludes","1722",8,"eb","3","minor","4/4",7,NA,50,NA,7,1.94444444444444,36.7943925233645,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,50,"sad/relaxed","prolific","online","109",NA,"5","bach-1","bach-1-de maria",8,4.685875,1.49385120174994,-33.9
"15298","bach","1","bachDemaria2015WTC1","m3","5da3651811cd6a0011e316c0","wtc1Preludes","1722",8,"eb","3","minor","4/4",5,NA,50,NA,7,1.94444444444444,40.8608695652174,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,50,"sad/relaxed","prolific","online","109",NA,"5","bach-1","bach-1-de maria",8,4.685875,1.49385120174994,-33.9
"15299","bach","1","bachDemaria2015WTC1","m3","5da3651811cd6a0011e316c0","wtc1Preludes","1722",8,"eb","3","minor","4/4",6,NA,50,NA,5,1.38888888888889,44.6229508196721,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,50,"sad/relaxed","prolific","online","109",NA,"5","bach-1","bach-1-de maria",8,4.685875,1.06703657267853,-33.9
"15300","bach","1","bachDemaria2015WTC1","m3","5da3651811cd6a0011e316c0","wtc1Preludes","1722",8,"eb","3","minor","4/4",3,NA,50,NA,7,1.94444444444444,46.3292682926829,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,50,"sad/relaxed","prolific","online","109",NA,"5","bach-1","bach-1-de maria",8,4.685875,1.49385120174994,-33.9
"15301","bach","1","bachDemaria2015WTC1","m3","5da3651811cd6a0011e316c0","wtc1Preludes","1722",8,"eb","3","minor","4/4",8,NA,50,NA,7,1.94444444444444,47.7755102040816,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,50,"sad/relaxed","prolific","online","109",NA,"5","bach-1","bach-1-de maria",8,4.685875,1.49385120174994,-33.9
"15302","bach","1","bachDemaria2015WTC1","M3","5da3651811cd6a0011e316c0","wtc1Preludes","1722",7,"Eb","3","Major","4/4",5,NA,69,NA,16,4.6,48.9268292682927,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",4,60,"tender/lyrical","prolific","online","109",NA,"5","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15303","bach","1","bachDemaria2015WTC1","M3","5da3651811cd6a0011e316c0","wtc1Preludes","1722",7,"Eb","3","Major","4/4",6,NA,69,NA,16,4.6,43.9117647058824,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",4,60,"tender/lyrical","prolific","online","109",NA,"5","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15304","bach","1","bachDemaria2015WTC1","M3","5da3651811cd6a0011e316c0","wtc1Preludes","1722",7,"Eb","3","Major","4/4",4,NA,69,NA,16,4.6,51.5476190476191,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",4,60,"tender/lyrical","prolific","online","109",NA,"5","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15305","bach","1","bachDemaria2015WTC1","M3","5da3651811cd6a0011e316c0","wtc1Preludes","1722",7,"Eb","3","Major","4/4",7,NA,69,NA,16,4.6,39.3404255319149,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",4,60,"tender/lyrical","prolific","online","109",NA,"5","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15306","bach","1","bachDemaria2015WTC1","M3","5da3651811cd6a0011e316c0","wtc1Preludes","1722",7,"Eb","3","Major","4/4",3,NA,69,NA,16,4.6,46.5208333333333,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",4,60,"tender/lyrical","prolific","online","109",NA,"5","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15307","bach","1","bachDemaria2015WTC1","M3","5da3651811cd6a0011e316c0","wtc1Preludes","1722",7,"Eb","3","Major","4/4",2,NA,69,NA,16,4.6,41.6896551724138,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",4,60,"tender/lyrical","prolific","online","109",NA,"5","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15308","bach","1","bachDemaria2015WTC1","M3","5da3651811cd6a0011e316c0","wtc1Preludes","1722",7,"Eb","3","Major","4/4",1,NA,69,NA,16,4.6,39.9130434782609,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",4,60,"tender/lyrical","prolific","online","109",NA,"5","bach-1","bach-1-de maria",8,3.29575,4.85473716149587,-30.1
"15309","bach","1","bachDemaria2015WTC1","M3","5da3651811cd6a0011e316c0","wtc1Preludes","1722",7,"Eb","3","Major","4/4",8,NA,69,NA,32,9.2,37.0729166666667,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",26.366,72.82105742,NA,NA,NA,-30.1,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",4,60,"tender/lyrical","prolific","online","109",NA,"5","bach-1","bach-1-de maria",8,3.29575,9.70947432299173,-30.1
"15310","bach","1","bachDemaria2015WTC1","m3","5e1ddd372d385b010f4dd05a","wtc1Preludes","1722",8,"eb","3","minor","4/4",2,NA,50,NA,5,1.38888888888889,48.8292682926829,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,50,"tender/lyrical","prolific","online","109",NA,"6","bach-1","bach-1-de maria",8,4.685875,1.06703657267853,-33.9
"15311","bach","1","bachDemaria2015WTC1","m3","5e1ddd372d385b010f4dd05a","wtc1Preludes","1722",8,"eb","3","minor","4/4",1,NA,50,NA,5,1.38888888888889,46.6969696969697,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","half",37.487,38.41331662,NA,NA,NA,-33.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,50,"tender/lyrical","prolific","online","109",NA,"6","bach-1","bach-1-de maria",8,4.685875,1.06703657267853,-33.9
